StartTime,EndTime,AreaID,UnitName,Load
2021-01-09T18:00+00:00Z,2021-01-09T19:00+00:00Z,10YPL-AREA-----S,MAW,20902
2021-01-09T19:00+00:00Z,2021-01-09T20:00+00:00Z,10YPL-AREA-----S,MAW,19766
2021-01-09T20:00+00:00Z,2021-01-09T21:00+00:00Z,10YPL-AREA-----S,MAW,18882
2021-01-09T21:00+00:00Z,2021-01-09T22:00+00:00Z,10YPL-AREA-----S,MAW,17654
2021-01-09T22:00+00:00Z,2021-01-09T23:00+00:00Z,10YPL-AREA-----S,MAW,16647
2021-01-09T23:00+00:00Z,2021-01-10T00:00+00:00Z,10YPL-AREA-----S,MAW,15976
2021-01-10T00:00+00:00Z,2021-01-10T01:00+00:00Z,10YPL-AREA-----S,MAW,15535
2021-01-10T01:00+00:00Z,2021-01-10T02:00+00:00Z,10YPL-AREA-----S,MAW,15352
2021-01-10T02:00+00:00Z,2021-01-10T03:00+00:00Z,10YPL-AREA-----S,MAW,15344
2021-01-10T03:00+00:00Z,2021-01-10T04:00+00:00Z,10YPL-AREA-----S,MAW,15520
2021-01-10T04:00+00:00Z,2021-01-10T05:00+00:00Z,10YPL-AREA-----S,MAW,15839
2021-01-10T05:00+00:00Z,2021-01-10T06:00+00:00Z,10YPL-AREA-----S,MAW,16192
2021-01-10T06:00+00:00Z,2021-01-10T07:00+00:00Z,10YPL-AREA-----S,MAW,16753
2021-01-10T07:00+00:00Z,2021-01-10T08:00+00:00Z,10YPL-AREA-----S,MAW,17831
2021-01-10T08:00+00:00Z,2021-01-10T09:00+00:00Z,10YPL-AREA-----S,MAW,18711
2021-01-10T09:00+00:00Z,2021-01-10T10:00+00:00Z,10YPL-AREA-----S,MAW,19062
2021-01-10T10:00+00:00Z,2021-01-10T11:00+00:00Z,10YPL-AREA-----S,MAW,19293
2021-01-10T11:00+00:00Z,2021-01-10T12:00+00:00Z,10YPL-AREA-----S,MAW,19474
2021-01-10T12:00+00:00Z,2021-01-10T13:00+00:00Z,10YPL-AREA-----S,MAW,19120
2021-01-10T13:00+00:00Z,2021-01-10T14:00+00:00Z,10YPL-AREA-----S,MAW,18978
2021-01-10T14:00+00:00Z,2021-01-10T15:00+00:00Z,10YPL-AREA-----S,MAW,19954
2021-01-10T15:00+00:00Z,2021-01-10T16:00+00:00Z,10YPL-AREA-----S,MAW,20067
2021-01-10T16:00+00:00Z,2021-01-10T17:00+00:00Z,10YPL-AREA-----S,MAW,20173
2021-01-10T17:00+00:00Z,2021-01-10T18:00+00:00Z,10YPL-AREA-----S,MAW,20130
2021-01-10T18:00+00:00Z,2021-01-10T19:00+00:00Z,10YPL-AREA-----S,MAW,19719
2021-01-10T19:00+00:00Z,2021-01-10T20:00+00:00Z,10YPL-AREA-----S,MAW,18944
2021-01-10T20:00+00:00Z,2021-01-10T21:00+00:00Z,10YPL-AREA-----S,MAW,18353
2021-01-10T21:00+00:00Z,2021-01-10T22:00+00:00Z,10YPL-AREA-----S,MAW,17442
2021-01-10T22:00+00:00Z,2021-01-10T23:00+00:00Z,10YPL-AREA-----S,MAW,16678
2021-01-10T23:00+00:00Z,2021-01-11T00:00+00:00Z,10YPL-AREA-----S,MAW,16109
2021-01-11T00:00+00:00Z,2021-01-11T01:00+00:00Z,10YPL-AREA-----S,MAW,15992
2021-01-11T01:00+00:00Z,2021-01-11T02:00+00:00Z,10YPL-AREA-----S,MAW,16074
2021-01-11T02:00+00:00Z,2021-01-11T03:00+00:00Z,10YPL-AREA-----S,MAW,16453
2021-01-11T03:00+00:00Z,2021-01-11T04:00+00:00Z,10YPL-AREA-----S,MAW,17571
2021-01-11T04:00+00:00Z,2021-01-11T05:00+00:00Z,10YPL-AREA-----S,MAW,20542
2021-01-11T05:00+00:00Z,2021-01-11T06:00+00:00Z,10YPL-AREA-----S,MAW,22749
2021-01-11T06:00+00:00Z,2021-01-11T07:00+00:00Z,10YPL-AREA-----S,MAW,23831
2021-01-11T07:00+00:00Z,2021-01-11T08:00+00:00Z,10YPL-AREA-----S,MAW,24516
2021-01-11T08:00+00:00Z,2021-01-11T09:00+00:00Z,10YPL-AREA-----S,MAW,24753
2021-01-11T09:00+00:00Z,2021-01-11T10:00+00:00Z,10YPL-AREA-----S,MAW,24901
2021-01-11T10:00+00:00Z,2021-01-11T11:00+00:00Z,10YPL-AREA-----S,MAW,24802
2021-01-11T11:00+00:00Z,2021-01-11T12:00+00:00Z,10YPL-AREA-----S,MAW,24623
2021-01-11T12:00+00:00Z,2021-01-11T13:00+00:00Z,10YPL-AREA-----S,MAW,24217
2021-01-11T13:00+00:00Z,2021-01-11T14:00+00:00Z,10YPL-AREA-----S,MAW,24263
2021-01-11T14:00+00:00Z,2021-01-11T15:00+00:00Z,10YPL-AREA-----S,MAW,25018
2021-01-11T15:00+00:00Z,2021-01-11T16:00+00:00Z,10YPL-AREA-----S,MAW,25192
2021-01-11T16:00+00:00Z,2021-01-11T17:00+00:00Z,10YPL-AREA-----S,MAW,24816
2021-01-11T17:00+00:00Z,2021-01-11T18:00+00:00Z,10YPL-AREA-----S,MAW,24536
2021-01-11T18:00+00:00Z,2021-01-11T19:00+00:00Z,10YPL-AREA-----S,MAW,24114
2021-01-11T19:00+00:00Z,2021-01-11T20:00+00:00Z,10YPL-AREA-----S,MAW,22781
2021-01-11T20:00+00:00Z,2021-01-11T21:00+00:00Z,10YPL-AREA-----S,MAW,21360
