StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-01-04T16:00+00:00Z,2021-01-04T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1429
2021-01-04T17:00+00:00Z,2021-01-04T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1163
2021-01-04T18:00+00:00Z,2021-01-04T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,870
2021-01-04T19:00+00:00Z,2021-01-04T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,183
2021-01-04T20:00+00:00Z,2021-01-04T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2021-01-04T21:00+00:00Z,2021-01-04T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-04T22:00+00:00Z,2021-01-04T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-04T23:00+00:00Z,2021-01-05T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-05T00:00+00:00Z,2021-01-05T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2021-01-05T01:00+00:00Z,2021-01-05T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-05T02:00+00:00Z,2021-01-05T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-05T03:00+00:00Z,2021-01-05T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-05T04:00+00:00Z,2021-01-05T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,19
2021-01-05T05:00+00:00Z,2021-01-05T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,344
2021-01-05T06:00+00:00Z,2021-01-05T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,456
2021-01-05T07:00+00:00Z,2021-01-05T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,973
2021-01-05T08:00+00:00Z,2021-01-05T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,923
2021-01-05T09:00+00:00Z,2021-01-05T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,734
2021-01-05T10:00+00:00Z,2021-01-05T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,977
2021-01-05T11:00+00:00Z,2021-01-05T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,616
2021-01-05T12:00+00:00Z,2021-01-05T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,200
2021-01-05T13:00+00:00Z,2021-01-05T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,547
2021-01-05T14:00+00:00Z,2021-01-05T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,338
2021-01-05T15:00+00:00Z,2021-01-05T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,870
2021-01-05T16:00+00:00Z,2021-01-05T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,612
2021-01-05T17:00+00:00Z,2021-01-05T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,641
2021-01-05T18:00+00:00Z,2021-01-05T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,595
2021-01-05T19:00+00:00Z,2021-01-05T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,344
2021-01-05T20:00+00:00Z,2021-01-05T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-05T21:00+00:00Z,2021-01-05T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,27
2021-01-05T22:00+00:00Z,2021-01-05T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,80
2021-01-05T23:00+00:00Z,2021-01-06T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,191
2021-01-06T00:00+00:00Z,2021-01-06T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,162
2021-01-06T01:00+00:00Z,2021-01-06T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,2
2021-01-06T02:00+00:00Z,2021-01-06T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-06T03:00+00:00Z,2021-01-06T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-06T04:00+00:00Z,2021-01-06T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-06T05:00+00:00Z,2021-01-06T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,2
2021-01-06T06:00+00:00Z,2021-01-06T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,50
