StartTime,EndTime,AreaID,UnitName,Load
2021-01-02T07:00+00:00Z,2021-01-02T07:15+00:00Z,10YNL----------L,MAW,12110
2021-01-02T07:15+00:00Z,2021-01-02T07:30+00:00Z,10YNL----------L,MAW,12295
2021-01-02T07:30+00:00Z,2021-01-02T07:45+00:00Z,10YNL----------L,MAW,12406
2021-01-02T07:45+00:00Z,2021-01-02T08:00+00:00Z,10YNL----------L,MAW,12570
2021-01-02T08:00+00:00Z,2021-01-02T08:15+00:00Z,10YNL----------L,MAW,12764
2021-01-02T08:15+00:00Z,2021-01-02T08:30+00:00Z,10YNL----------L,MAW,12893
2021-01-02T08:30+00:00Z,2021-01-02T08:45+00:00Z,10YNL----------L,MAW,13053
2021-01-02T08:45+00:00Z,2021-01-02T09:00+00:00Z,10YNL----------L,MAW,13124
2021-01-02T09:00+00:00Z,2021-01-02T09:15+00:00Z,10YNL----------L,MAW,13169
2021-01-02T09:15+00:00Z,2021-01-02T09:30+00:00Z,10YNL----------L,MAW,13220
2021-01-02T09:30+00:00Z,2021-01-02T09:45+00:00Z,10YNL----------L,MAW,13223
2021-01-02T09:45+00:00Z,2021-01-02T10:00+00:00Z,10YNL----------L,MAW,13261
2021-01-02T10:00+00:00Z,2021-01-02T10:15+00:00Z,10YNL----------L,MAW,13234
2021-01-02T10:15+00:00Z,2021-01-02T10:30+00:00Z,10YNL----------L,MAW,13207
2021-01-02T10:30+00:00Z,2021-01-02T10:45+00:00Z,10YNL----------L,MAW,13263
2021-01-02T10:45+00:00Z,2021-01-02T11:00+00:00Z,10YNL----------L,MAW,13298
2021-01-02T11:00+00:00Z,2021-01-02T11:15+00:00Z,10YNL----------L,MAW,13266
2021-01-02T11:15+00:00Z,2021-01-02T11:30+00:00Z,10YNL----------L,MAW,13251
2021-01-02T11:30+00:00Z,2021-01-02T11:45+00:00Z,10YNL----------L,MAW,13090
2021-01-02T11:45+00:00Z,2021-01-02T12:00+00:00Z,10YNL----------L,MAW,13150
2021-01-02T12:00+00:00Z,2021-01-02T12:15+00:00Z,10YNL----------L,MAW,13250
2021-01-02T12:15+00:00Z,2021-01-02T12:30+00:00Z,10YNL----------L,MAW,13250
2021-01-02T12:30+00:00Z,2021-01-02T12:45+00:00Z,10YNL----------L,MAW,13321
2021-01-02T12:45+00:00Z,2021-01-02T13:00+00:00Z,10YNL----------L,MAW,13335
2021-01-02T13:00+00:00Z,2021-01-02T13:15+00:00Z,10YNL----------L,MAW,13395
2021-01-02T13:15+00:00Z,2021-01-02T13:30+00:00Z,10YNL----------L,MAW,13466
2021-01-02T13:30+00:00Z,2021-01-02T13:45+00:00Z,10YNL----------L,MAW,13484
2021-01-02T13:45+00:00Z,2021-01-02T14:00+00:00Z,10YNL----------L,MAW,13543
2021-01-02T14:00+00:00Z,2021-01-02T14:15+00:00Z,10YNL----------L,MAW,13569
2021-01-02T14:15+00:00Z,2021-01-02T14:30+00:00Z,10YNL----------L,MAW,13642
2021-01-02T14:30+00:00Z,2021-01-02T14:45+00:00Z,10YNL----------L,MAW,13715
2021-01-02T14:45+00:00Z,2021-01-02T15:00+00:00Z,10YNL----------L,MAW,13763
2021-01-02T15:00+00:00Z,2021-01-02T15:15+00:00Z,10YNL----------L,MAW,13871
2021-01-02T15:15+00:00Z,2021-01-02T15:30+00:00Z,10YNL----------L,MAW,14107
2021-01-02T15:30+00:00Z,2021-01-02T15:45+00:00Z,10YNL----------L,MAW,14519
2021-01-02T15:45+00:00Z,2021-01-02T16:00+00:00Z,10YNL----------L,MAW,14824
2021-01-02T16:00+00:00Z,2021-01-02T16:15+00:00Z,10YNL----------L,MAW,15088
2021-01-02T16:15+00:00Z,2021-01-02T16:30+00:00Z,10YNL----------L,MAW,15264
2021-01-02T16:30+00:00Z,2021-01-02T16:45+00:00Z,10YNL----------L,MAW,15241
2021-01-02T16:45+00:00Z,2021-01-02T17:00+00:00Z,10YNL----------L,MAW,14897
2021-01-02T17:00+00:00Z,2021-01-02T17:15+00:00Z,10YNL----------L,MAW,14752
2021-01-02T17:15+00:00Z,2021-01-02T17:30+00:00Z,10YNL----------L,MAW,14587
2021-01-02T17:30+00:00Z,2021-01-02T17:45+00:00Z,10YNL----------L,MAW,14447
2021-01-02T17:45+00:00Z,2021-01-02T18:00+00:00Z,10YNL----------L,MAW,14241
2021-01-02T18:00+00:00Z,2021-01-02T18:15+00:00Z,10YNL----------L,MAW,14140
2021-01-02T18:15+00:00Z,2021-01-02T18:30+00:00Z,10YNL----------L,MAW,13946
2021-01-02T18:30+00:00Z,2021-01-02T18:45+00:00Z,10YNL----------L,MAW,13880
2021-01-02T18:45+00:00Z,2021-01-02T19:00+00:00Z,10YNL----------L,MAW,13693
2021-01-02T19:00+00:00Z,2021-01-02T19:15+00:00Z,10YNL----------L,MAW,13545
2021-01-02T19:15+00:00Z,2021-01-02T19:30+00:00Z,10YNL----------L,MAW,13344
2021-01-02T19:30+00:00Z,2021-01-02T19:45+00:00Z,10YNL----------L,MAW,13115
2021-01-02T19:45+00:00Z,2021-01-02T20:00+00:00Z,10YNL----------L,MAW,12927
2021-01-02T20:00+00:00Z,2021-01-02T20:15+00:00Z,10YNL----------L,MAW,12817
2021-01-02T20:15+00:00Z,2021-01-02T20:30+00:00Z,10YNL----------L,MAW,12676
2021-01-02T20:30+00:00Z,2021-01-02T20:45+00:00Z,10YNL----------L,MAW,12538
2021-01-02T20:45+00:00Z,2021-01-02T21:00+00:00Z,10YNL----------L,MAW,12350
2021-01-02T21:00+00:00Z,2021-01-02T21:15+00:00Z,10YNL----------L,MAW,12248
2021-01-02T21:15+00:00Z,2021-01-02T21:30+00:00Z,10YNL----------L,MAW,12085
2021-01-02T21:30+00:00Z,2021-01-02T21:45+00:00Z,10YNL----------L,MAW,11956
2021-01-02T21:45+00:00Z,2021-01-02T22:00+00:00Z,10YNL----------L,MAW,11871
2021-01-02T22:00+00:00Z,2021-01-02T22:15+00:00Z,10YNL----------L,MAW,11729
2021-01-02T22:15+00:00Z,2021-01-02T22:30+00:00Z,10YNL----------L,MAW,11591
2021-01-02T22:30+00:00Z,2021-01-02T22:45+00:00Z,10YNL----------L,MAW,11421
2021-01-02T22:45+00:00Z,2021-01-02T23:00+00:00Z,10YNL----------L,MAW,11365
2021-01-02T23:00+00:00Z,2021-01-02T23:15+00:00Z,10YNL----------L,MAW,11306
2021-01-02T23:15+00:00Z,2021-01-02T23:30+00:00Z,10YNL----------L,MAW,11239
2021-01-02T23:30+00:00Z,2021-01-02T23:45+00:00Z,10YNL----------L,MAW,11101
2021-01-02T23:45+00:00Z,2021-01-03T00:00+00:00Z,10YNL----------L,MAW,11015
2021-01-03T00:00+00:00Z,2021-01-03T00:15+00:00Z,10YNL----------L,MAW,11011
2021-01-03T00:15+00:00Z,2021-01-03T00:30+00:00Z,10YNL----------L,MAW,10850
2021-01-03T00:30+00:00Z,2021-01-03T00:45+00:00Z,10YNL----------L,MAW,10738
2021-01-03T00:45+00:00Z,2021-01-03T01:00+00:00Z,10YNL----------L,MAW,10681
2021-01-03T01:00+00:00Z,2021-01-03T01:15+00:00Z,10YNL----------L,MAW,10609
2021-01-03T01:15+00:00Z,2021-01-03T01:30+00:00Z,10YNL----------L,MAW,10564
2021-01-03T01:30+00:00Z,2021-01-03T01:45+00:00Z,10YNL----------L,MAW,10514
2021-01-03T01:45+00:00Z,2021-01-03T02:00+00:00Z,10YNL----------L,MAW,10466
2021-01-03T02:00+00:00Z,2021-01-03T02:15+00:00Z,10YNL----------L,MAW,10392
