StartTime,EndTime,AreaID,UnitName,Load
2021-01-03T23:00+00:00Z,2021-01-03T23:30+00:00Z,10Y1001A1001A92E,MAW,30070
2021-01-03T23:30+00:00Z,2021-01-04T00:00+00:00Z,10Y1001A1001A92E,MAW,29744
2021-01-04T00:00+00:00Z,2021-01-04T00:30+00:00Z,10Y1001A1001A92E,MAW,30826
2021-01-04T00:30+00:00Z,2021-01-04T01:00+00:00Z,10Y1001A1001A92E,MAW,30400
2021-01-04T01:00+00:00Z,2021-01-04T01:30+00:00Z,10Y1001A1001A92E,MAW,29525
2021-01-04T01:30+00:00Z,2021-01-04T02:00+00:00Z,10Y1001A1001A92E,MAW,28624
2021-01-04T02:00+00:00Z,2021-01-04T02:30+00:00Z,10Y1001A1001A92E,MAW,28142
2021-01-04T02:30+00:00Z,2021-01-04T03:00+00:00Z,10Y1001A1001A92E,MAW,27770
2021-01-04T03:00+00:00Z,2021-01-04T03:30+00:00Z,10Y1001A1001A92E,MAW,27274
2021-01-04T03:30+00:00Z,2021-01-04T04:00+00:00Z,10Y1001A1001A92E,MAW,27298
2021-01-04T04:00+00:00Z,2021-01-04T04:30+00:00Z,10Y1001A1001A92E,MAW,27161
2021-01-04T04:30+00:00Z,2021-01-04T05:00+00:00Z,10Y1001A1001A92E,MAW,27714
2021-01-04T05:00+00:00Z,2021-01-04T05:30+00:00Z,10Y1001A1001A92E,MAW,28935
2021-01-04T05:30+00:00Z,2021-01-04T06:00+00:00Z,10Y1001A1001A92E,MAW,32009
2021-01-04T06:00+00:00Z,2021-01-04T06:30+00:00Z,10Y1001A1001A92E,MAW,34178
2021-01-04T06:30+00:00Z,2021-01-04T07:00+00:00Z,10Y1001A1001A92E,MAW,35656
2021-01-04T07:00+00:00Z,2021-01-04T07:30+00:00Z,10Y1001A1001A92E,MAW,37513
2021-01-04T07:30+00:00Z,2021-01-04T08:00+00:00Z,10Y1001A1001A92E,MAW,39611
2021-01-04T08:00+00:00Z,2021-01-04T08:30+00:00Z,10Y1001A1001A92E,MAW,41197
2021-01-04T08:30+00:00Z,2021-01-04T09:00+00:00Z,10Y1001A1001A92E,MAW,42961
2021-01-04T09:00+00:00Z,2021-01-04T09:30+00:00Z,10Y1001A1001A92E,MAW,43796
2021-01-04T09:30+00:00Z,2021-01-04T10:00+00:00Z,10Y1001A1001A92E,MAW,43977
2021-01-04T10:00+00:00Z,2021-01-04T10:30+00:00Z,10Y1001A1001A92E,MAW,44400
2021-01-04T10:30+00:00Z,2021-01-04T11:00+00:00Z,10Y1001A1001A92E,MAW,45433
2021-01-04T11:00+00:00Z,2021-01-04T11:30+00:00Z,10Y1001A1001A92E,MAW,45625
2021-01-04T11:30+00:00Z,2021-01-04T12:00+00:00Z,10Y1001A1001A92E,MAW,46482
2021-01-04T12:00+00:00Z,2021-01-04T12:30+00:00Z,10Y1001A1001A92E,MAW,46655
2021-01-04T12:30+00:00Z,2021-01-04T13:00+00:00Z,10Y1001A1001A92E,MAW,47406
2021-01-04T13:00+00:00Z,2021-01-04T13:30+00:00Z,10Y1001A1001A92E,MAW,47286
2021-01-04T13:30+00:00Z,2021-01-04T14:00+00:00Z,10Y1001A1001A92E,MAW,46922
2021-01-04T14:00+00:00Z,2021-01-04T14:30+00:00Z,10Y1001A1001A92E,MAW,46570
2021-01-04T14:30+00:00Z,2021-01-04T15:00+00:00Z,10Y1001A1001A92E,MAW,45785
2021-01-04T15:00+00:00Z,2021-01-04T15:30+00:00Z,10Y1001A1001A92E,MAW,46178
2021-01-04T15:30+00:00Z,2021-01-04T16:00+00:00Z,10Y1001A1001A92E,MAW,48563
2021-01-04T16:00+00:00Z,2021-01-04T16:30+00:00Z,10Y1001A1001A92E,MAW,50198
2021-01-04T16:30+00:00Z,2021-01-04T17:00+00:00Z,10Y1001A1001A92E,MAW,50688
2021-01-04T17:00+00:00Z,2021-01-04T17:30+00:00Z,10Y1001A1001A92E,MAW,50448
2021-01-04T17:30+00:00Z,2021-01-04T18:00+00:00Z,10Y1001A1001A92E,MAW,50200
2021-01-04T18:00+00:00Z,2021-01-04T18:30+00:00Z,10Y1001A1001A92E,MAW,49424
2021-01-04T18:30+00:00Z,2021-01-04T19:00+00:00Z,10Y1001A1001A92E,MAW,47962
2021-01-04T19:00+00:00Z,2021-01-04T19:30+00:00Z,10Y1001A1001A92E,MAW,46399
2021-01-04T19:30+00:00Z,2021-01-04T20:00+00:00Z,10Y1001A1001A92E,MAW,44189
2021-01-04T20:00+00:00Z,2021-01-04T20:30+00:00Z,10Y1001A1001A92E,MAW,42999
2021-01-04T20:30+00:00Z,2021-01-04T21:00+00:00Z,10Y1001A1001A92E,MAW,41450
2021-01-04T21:00+00:00Z,2021-01-04T21:30+00:00Z,10Y1001A1001A92E,MAW,39493
2021-01-04T21:30+00:00Z,2021-01-04T22:00+00:00Z,10Y1001A1001A92E,MAW,37353
2021-01-04T22:00+00:00Z,2021-01-04T22:30+00:00Z,10Y1001A1001A92E,MAW,35599
2021-01-04T22:30+00:00Z,2021-01-04T23:00+00:00Z,10Y1001A1001A92E,MAW,33922
2021-01-04T23:00+00:00Z,2021-01-04T23:30+00:00Z,10Y1001A1001A92E,MAW,32462
2021-01-04T23:30+00:00Z,2021-01-05T00:00+00:00Z,10Y1001A1001A92E,MAW,32065
2021-01-05T00:00+00:00Z,2021-01-05T00:30+00:00Z,10Y1001A1001A92E,MAW,32306
2021-01-05T00:30+00:00Z,2021-01-05T01:00+00:00Z,10Y1001A1001A92E,MAW,31839
2021-01-05T01:00+00:00Z,2021-01-05T01:30+00:00Z,10Y1001A1001A92E,MAW,30659
2021-01-05T01:30+00:00Z,2021-01-05T02:00+00:00Z,10Y1001A1001A92E,MAW,29989
2021-01-05T02:00+00:00Z,2021-01-05T02:30+00:00Z,10Y1001A1001A92E,MAW,29793
2021-01-05T02:30+00:00Z,2021-01-05T03:00+00:00Z,10Y1001A1001A92E,MAW,29659
2021-01-05T03:00+00:00Z,2021-01-05T03:30+00:00Z,10Y1001A1001A92E,MAW,29210
2021-01-05T03:30+00:00Z,2021-01-05T04:00+00:00Z,10Y1001A1001A92E,MAW,29007
2021-01-05T04:00+00:00Z,2021-01-05T04:30+00:00Z,10Y1001A1001A92E,MAW,29235
2021-01-05T04:30+00:00Z,2021-01-05T05:00+00:00Z,10Y1001A1001A92E,MAW,29526
2021-01-05T05:00+00:00Z,2021-01-05T05:30+00:00Z,10Y1001A1001A92E,MAW,30539
2021-01-05T05:30+00:00Z,2021-01-05T06:00+00:00Z,10Y1001A1001A92E,MAW,33882
2021-01-05T06:00+00:00Z,2021-01-05T06:30+00:00Z,10Y1001A1001A92E,MAW,35753
2021-01-05T06:30+00:00Z,2021-01-05T07:00+00:00Z,10Y1001A1001A92E,MAW,37777
2021-01-05T07:00+00:00Z,2021-01-05T07:30+00:00Z,10Y1001A1001A92E,MAW,39810
2021-01-05T07:30+00:00Z,2021-01-05T08:00+00:00Z,10Y1001A1001A92E,MAW,41128
2021-01-05T08:00+00:00Z,2021-01-05T08:30+00:00Z,10Y1001A1001A92E,MAW,42548
2021-01-05T08:30+00:00Z,2021-01-05T09:00+00:00Z,10Y1001A1001A92E,MAW,44047
2021-01-05T09:00+00:00Z,2021-01-05T09:30+00:00Z,10Y1001A1001A92E,MAW,44925
2021-01-05T09:30+00:00Z,2021-01-05T10:00+00:00Z,10Y1001A1001A92E,MAW,44784
2021-01-05T10:00+00:00Z,2021-01-05T10:30+00:00Z,10Y1001A1001A92E,MAW,45425
2021-01-05T10:30+00:00Z,2021-01-05T11:00+00:00Z,10Y1001A1001A92E,MAW,45734
2021-01-05T11:00+00:00Z,2021-01-05T11:30+00:00Z,10Y1001A1001A92E,MAW,46044
2021-01-05T11:30+00:00Z,2021-01-05T12:00+00:00Z,10Y1001A1001A92E,MAW,46344
2021-01-05T12:00+00:00Z,2021-01-05T12:30+00:00Z,10Y1001A1001A92E,MAW,46508
2021-01-05T12:30+00:00Z,2021-01-05T13:00+00:00Z,10Y1001A1001A92E,MAW,47457
2021-01-05T13:00+00:00Z,2021-01-05T13:30+00:00Z,10Y1001A1001A92E,MAW,47124
2021-01-05T13:30+00:00Z,2021-01-05T14:00+00:00Z,10Y1001A1001A92E,MAW,47044
2021-01-05T14:00+00:00Z,2021-01-05T14:30+00:00Z,10Y1001A1001A92E,MAW,46755
2021-01-05T14:30+00:00Z,2021-01-05T15:00+00:00Z,10Y1001A1001A92E,MAW,46369
2021-01-05T15:00+00:00Z,2021-01-05T15:30+00:00Z,10Y1001A1001A92E,MAW,46728
2021-01-05T15:30+00:00Z,2021-01-05T16:00+00:00Z,10Y1001A1001A92E,MAW,48579
2021-01-05T16:00+00:00Z,2021-01-05T16:30+00:00Z,10Y1001A1001A92E,MAW,49313
2021-01-05T16:30+00:00Z,2021-01-05T17:00+00:00Z,10Y1001A1001A92E,MAW,49102
2021-01-05T17:00+00:00Z,2021-01-05T17:30+00:00Z,10Y1001A1001A92E,MAW,48971
2021-01-05T17:30+00:00Z,2021-01-05T18:00+00:00Z,10Y1001A1001A92E,MAW,49363
2021-01-05T18:00+00:00Z,2021-01-05T18:30+00:00Z,10Y1001A1001A92E,MAW,48500
